# a composite template for AGN polar dust emission from Lyu & Rieke 2018
# wavelength (micron)  flux(jy)     
     16.4248009      0.3508650
     16.4626999      0.3534855
     16.5006008      0.3561192
     16.5386009      0.3587557
     16.5767994      0.3614192
     16.6149998      0.3640966
     16.6532993      0.3667945
     16.6917000      0.3695134
     16.7301998      0.3722531
     16.7686996      0.3749885
     16.8073997      0.3777325
     16.8460999      0.3804898
     16.8850002      0.3832754
     16.9239006      0.3860750
     16.9629002      0.3888955
     17.0020008      0.3917282
     17.0412006      0.3944060
     17.0804996      0.3971027
     17.1198997      0.3998186
     17.1592999      0.4025468
     17.1989002      0.4053011
     17.2385006      0.4080680
     17.2782993      0.4108194
     17.3181000      0.4135658
     17.3579998      0.4163314
     17.3980007      0.4191161
     17.4381008      0.4219198
     17.4783001      0.4247428
     17.5186005      0.4275598
     17.5590000      0.4303660
     17.5995007      0.4331913
     17.6401005      0.4360355
     17.6807003      0.4388919
     17.7215004      0.4417743
     17.7623005      0.4446504
     17.8033009      0.4475086
     17.8442993      0.4503784
     17.8855000      0.4532743
     17.9267006      0.4561818
     17.9680004      0.4591086
     18.0093994      0.4619507
     18.0508995      0.4644559
     18.0925999      0.4669813
     18.1343002      0.4695143
     18.1760998      0.4720614
     18.2180004      0.4746223
     18.2600002      0.4771854
     18.3020992      0.4797234
     18.3442001      0.4822692
     18.3864994      0.4848345
     18.4288998      0.4874137
     18.4713993      0.4900068
     18.5139999      0.4925902
     18.5566998      0.4951385
     18.5993996      0.4976940
     18.6422997      0.5002688
     18.6853008      0.5028571
     18.7283993      0.5054587
     18.7714996      0.5080449
     18.8148003      0.5106272
     18.8582001      0.5132223
     18.9016991      0.5158308
     18.9452000      0.5184467
     18.9888992      0.5210817
     19.0326996      0.5232921
     19.0765991      0.5253623
     19.1205006      0.5274361
     19.1646004      0.5295227
     19.2087994      0.5316172
     19.2530994      0.5337183
     19.2975006      0.5358036
     19.3418999      0.5378919
     19.3864994      0.5399933
     19.4312000      0.5421025
     19.4759998      0.5442198
     19.5209007      0.5463257
     19.5659008      0.5484170
     19.6110001      0.5505159
     19.6562004      0.5526229
     19.7014999      0.5547375
     19.7469997      0.5568649
     19.7924995      0.5589623
     19.8381004      0.5610651
     19.8838005      0.5631754
     19.9297009      0.5652982
     19.9755993      0.5674240
     20.0216999      0.5694752
     20.0678005      0.5714313
     20.1140995      0.5733981
     20.1604004      0.5753670
     20.2068996      0.5773467
     20.2535000      0.5793328
     20.3001995      0.5813255
     20.3470001      0.5833248
     20.3938999      0.5853305
     20.4409008      0.5873429
     20.4880009      0.5893617
     20.5352001      0.5913872
     20.5825996      0.5934234
     20.6299992      0.5954620
     20.6776009      0.5975116
     20.7252998      0.5995678
     20.7730007      0.6016263
     20.8209000      0.6036958
     20.8689003      0.6057720
     20.9169998      0.6076620
     20.9652996      0.6095033
     21.0135994      0.6113460
     21.0620003      0.6131938
     21.1105995      0.6150504
     21.1592007      0.6169086
     21.2080002      0.6187755
     21.2569008      0.6206480
     21.3059006      0.6225253
     21.3549995      0.6244078
     21.4041996      0.6262956
     21.4535999      0.6281924
     21.5030003      0.6300906
     21.5526009      0.6319979
     21.6023006      0.6339103
     21.6520996      0.6358280
     21.7019997      0.6377508
     21.7520008      0.6396791
     21.8022003      0.6416162
     21.8523998      0.6435549
     21.9027996      0.6455026
     21.9533005      0.6474557
     22.0039005      0.6494140
     22.0545998      0.6513775
     22.1054993      0.6533502
     22.1564007      0.6553243
     22.2075005      0.6573078
     22.2586994      0.6592962
     22.3099995      0.6612903
     22.3614998      0.6632935
     22.4130001      0.6652980
     22.4647007      0.6673118
     22.5165005      0.6693311
     22.5683994      0.6713557
     22.6203995      0.6733854
     22.6725006      0.6754208
     22.7248001      0.6774653
     22.7772007      0.6795152
     22.8297005      0.6815705
     22.8822994      0.6836312
     22.9351006      0.6857011
     22.9878998      0.6877728
     23.0408993      0.6898535
     23.0939999      0.6919399
     23.1473007      0.6940356
     23.2005997      0.6961326
     23.2541008      0.6982392
     23.3076992      0.7003510
     23.3614998      0.7024725
     23.4153004      0.7045954
     23.4692993      0.7067277
     23.5233994      0.7088653
     23.5776005      0.7110087
     23.6320000      0.7131614
     23.6865005      0.7153197
     23.7411003      0.7174835
     23.7957993      0.7196527
     23.8505993      0.7218274
     23.9055996      0.7240118
     23.9606991      0.7262018
     24.0160007      0.7284011
     24.0713005      0.7306021
     24.1268005      0.7328126
     24.1823997      0.7350286
     24.2381992      0.7372543
     24.2940998      0.7394855
     24.3500996      0.7417223
     24.4062004      0.7439649
     24.4624996      0.7462167
     24.5188007      0.7484706
     24.5753994      0.7507378
     24.6320000      0.7530068
     24.6888008      0.7552854
     24.7457008      0.7575696
     24.8027992      0.7598636
     24.8598995      0.7621590
     24.9172001      0.7644643
     24.9747009      0.7667794
     25.0323009      0.7691001
     25.0900002      0.7714263
     25.1478004      0.7737583
     25.2057991      0.7761000
     25.2639008      0.7784477
     25.3220997      0.7808009
     25.3805008      0.7831640
     25.4389992      0.7855327
     25.4976006      0.7879072
     25.5564003      0.7902917
     25.6152992      0.7926818
     25.6744003      0.7946444
     25.7336006      0.7962961
     25.7929001      0.7979500
     25.8523998      0.7996091
     25.9118996      0.8012680
     25.9717007      0.8029347
     26.0316010      0.8046040
     26.0916004      0.8062756
     26.1516991      0.8079495
     26.2119999      0.8096287
     26.2723999      0.8113104
     26.3330002      0.8129973
     26.3936996      0.8146865
     26.4545002      0.8163781
     26.5154991      0.8180748
     26.5765991      0.8197740
     26.6378994      0.8214784
     26.6993008      0.8231851
     26.7609005      0.8248969
     26.8225002      0.8266085
     26.8843994      0.8283278
     26.9463997      0.8300498
     27.0084991      0.8317741
     27.0706997      0.8335007
     27.1331005      0.8352324
     27.1956997      0.8369694
     27.2584000      0.8387087
     27.3211994      0.8404505
     27.3841991      0.8421972
     27.4473000      0.8439465
     27.5105991      0.8457009
     27.5739994      0.8474576
     27.6375999      0.8492196
     27.7012997      0.8509839
     27.7651997      0.8527532
     27.8292007      0.8545250
     27.8932991      0.8562990
     27.9575996      0.8580783
     28.0221004      0.8598627
     28.0867004      0.8616495
     28.1513996      0.8634385
     28.2162991      0.8652328
     28.2812996      0.8670293
     28.3465004      0.8688311
     28.4118996      0.8706378
     28.4773998      0.8724471
     28.5429993      0.8742586
     28.6088009      0.8760752
     28.6748009      0.8778970
     28.7409000      0.8797212
     28.8071003      0.8815475
     28.8735008      0.8833792
     28.9400997      0.8852158
     29.0067997      0.8870547
     29.0737000      0.8888988
     29.1406994      0.8907453
     29.2078991      0.8925967
     29.2751999      0.8944506
     29.3426991      0.8963096
     29.4102993      0.8981708
     29.4780998      0.9000371
     29.5461006      0.9019085
     29.6142006      0.9037822
     29.6825008      0.9056612
     29.7509003      0.9075423
     29.8195000      0.9094285
     29.8882008      0.9113171
     29.9570999      0.9132107
     30.0261993      0.9151094
     30.0953999      0.9170104
     30.1648006      0.9189164
     30.2343006      0.9208248
     30.3040009      0.9227382
     30.3738995      0.9246566
     30.4438992      0.9265775
     30.5140991      0.9285033
     30.5844002      0.9304316
     30.6548996      0.9323646
     30.7255993      0.9343030
     30.7964001      0.9362435
     30.8673992      0.9381891
     30.9386005      0.9401397
     31.0098991      0.9420926
     31.0813999      0.9440506
     31.1529999      0.9460108
     31.2248001      0.9479762
     31.2968006      0.9499465
     31.3689995      0.9519218
     31.4412994      0.9538994
     31.5137005      0.9551886
     31.5863991      0.9556860
     31.6592007      0.9561834
     31.7322006      0.9566810
     31.8052998      0.9571786
     31.8787003      0.9576774
     31.9521008      0.9581751
     32.0257988      0.9586740
     32.0996017      0.9591728
     32.1735992      0.9596719
     32.2477989      0.9601716
     32.3221016      0.9606711
     32.3965988      0.9611709
     32.4712982      0.9616712
     32.5461998      0.9621721
     32.6212006      0.9626724
     32.6963997      0.9631736
     32.7718010      0.9636750
     32.8473015      0.9641764
     32.9230003      0.9646778
     32.9989014      0.9651799
     33.0750008      0.9656822
     33.1512985      0.9661853
     33.2276993      0.9666879
     33.3042984      0.9671911
     33.3810997      0.9676945
     33.4580002      0.9681978
     33.5350990      0.9687016
     33.6124001      0.9692057
     33.6898994      0.9697102
     33.7676010      0.9702150
     33.8454018      0.9707196
     33.9235001      0.9712253
     34.0015984      0.9717302
     34.0800018      0.9722360
     34.1585999      0.9727422
     34.2373009      0.9732480
     34.3162994      0.9737551
     34.3954010      0.9742618
     34.4747009      0.9747690
     34.5541000      0.9752755
     34.6338005      0.9757836
     34.7136002      0.9762909
     34.7937012      0.9767999
     34.8739014      0.9773080
     34.9542999      0.9778167
     35.0348015      0.9783251
     35.1156006      0.9788343
     35.1964989      0.9793433
     35.2776985      0.9798536
     35.3590012      0.9803635
     35.4404984      0.9808732
     35.5222015      0.9813838
     35.6040993      0.9818947
     35.6861992      0.9824057
     35.7683983      0.9829168
     35.8508987      0.9834285
     35.9334984      0.9839399
     36.0163994      0.9844524
     36.0993996      0.9849646
     36.1825981      0.9854773
     36.2659988      0.9859899
     36.3496017      0.9865030
     36.4333992      0.9870164
     36.5173988      0.9875302
     36.6016006      0.9880444
     36.6860008      0.9885585
     36.7705002      0.9890726
     36.8553009      0.9895875
     36.9403000      0.9901029
     37.0253983      0.9906176
     37.1108017      0.9911335
     37.1963005      0.9916490
     37.2821007      0.9921653
     37.3680000      0.9926815
     37.4542007      0.9931985
     37.5405006      0.9937152
     37.6269989      0.9942320
     37.7137985      0.9947497
     37.8007011      0.9952671
     37.8879013      0.9957857
     37.9752007      0.9963035
     38.0626984      0.9968219
     38.1505013      0.9973409
     38.2383995      0.9978595
     38.3265991      0.9983792
     38.4149017      0.9988985
     38.5035019      0.9994186
     38.5922012      0.9999383
     38.6811981      1.0000000
     38.7704010      0.9985952
     38.8597984      0.9971920
     38.9492989      0.9957925
     39.0391006      0.9943935
     39.1291008      0.9929967
     39.2192993      0.9916020
     39.3097000      0.9902092
     39.4002991      0.9888186
     39.4911995      0.9874285
     39.5821991      0.9860417
     39.6735001      0.9846560
     39.7649002      0.9832736
     39.8566017      0.9818921
     39.9485016      0.9805124
     40.0405998      0.9791352
     40.1329002      0.9777599
     40.2253990      0.9763864
     40.3181000      0.9750152
     40.4109993      0.9736467
     40.5042000      0.9722781
     40.5975990      0.9709120
     40.6912003      0.9695480
     40.7849998      0.9681862
     40.8790016      0.9668264
     40.9732018      0.9654686
     41.0676994      0.9641122
     41.1623001      0.9627587
     41.2571983      0.9614062
     41.3522987      0.9600558
     41.4477005      0.9587063
     41.5432014      0.9573601
     41.6389999      0.9560151
     41.7350006      0.9546718
     41.8311996      0.9533309
     41.9276009      0.9519922
     42.0242996      0.9506545
     42.1211014      0.9493204
     42.2182007      0.9479865
     42.3156013      0.9466541
     42.4131012      0.9453246
     42.5108986      0.9439964
     42.6088982      0.9426708
     42.7070999      0.9413468
     42.8055000      0.9400253
     42.9042015      0.9387044
     43.0031013      0.9373860
     43.1022987      0.9360681
     43.2015991      0.9347540
     43.3012009      0.9334408
     43.4010010      0.9321299
     43.5010986      0.9308200
     43.6013985      0.9295125
     43.7019005      0.9282067
     43.8026009      0.9269035
     43.9035988      0.9256010
     44.0047989      0.9243009
     44.1062012      0.9230032
     44.2079010      0.9217063
     44.3097992      0.9204120
     44.4119987      0.9191184
     44.5144005      0.9178268
     44.6170006      0.9165380
     44.7197990      0.9152513
     44.8228989      0.9139656
     44.9262009      0.9126819
     45.0298004      0.9113993
     45.1335983      0.9101192
     45.2377014      0.9088401
     45.3418999      0.9075644
     45.4464989      0.9062890
     45.5512009      0.9050165
     45.6562004      0.9037454
     45.7615013      0.9024751
     45.8670006      0.9012075
     45.9726982      0.8999419
     46.0787010      0.8986777
     46.1848984      0.8974155
     46.2914009      0.8961546
     46.3981018      0.8948959
     46.5050011      0.8936394
     46.6123009      0.8923831
     46.7196999      0.8911304
     46.8274002      0.8898785
     46.9353981      0.8886281
     47.0434990      0.8873805
     47.1520004      0.8861338
     47.2607002      0.8848891
     47.3695984      0.8836465
     47.4788017      0.8824051
     47.5882988      0.8796428
     47.6980019      0.8768728
     47.8078995      0.8741137
     47.9180984      0.8713616
     48.0285988      0.8686169
     48.1393013      0.8658827
     48.2503014      0.8631555
     48.3614998      0.8604387
     48.4729996      0.8577291
     48.5848007      0.8550273
     48.6968002      0.8523355
     48.8089981      0.8496528
     48.9215012      0.8469784
     49.0343018      0.8443107
     49.1473007      0.8416531
     49.2606010      0.8390031
     49.3741989      0.8363608
     49.4879990      0.8337281
     49.6021004      0.8311027
     49.7164001      0.8284865
     49.8310013      0.8258783
     49.9459000      0.8232777
     50.0611000      0.8206836
     50.1764984      0.8180999
     50.2920990      0.8155259
     50.4081001      0.8129566
     50.5242996      0.8103971
     50.6407013      0.8078470
     50.7574997      0.8053022
     50.8745003      0.8027668
     50.9917984      0.8002388
     51.1092987      0.7977204
     51.2271004      0.7952093
     51.3451996      0.7927049
     51.4636002      0.7902084
     51.5821991      0.7877211
     51.7010994      0.7852413
     51.8203011      0.7827685
     51.9398003      0.7803033
     52.0595016      0.7778468
     52.1795006      0.7753979
     52.2998009      0.7729566
     52.4203987      0.7705222
     52.5411987      0.7680969
     52.6623001      0.7656791
     52.7836990      0.7632680
     52.9053993      0.7608646
     53.0274010      0.7584683
     53.1496010      0.7560809
     53.2720985      0.7537009
     53.3949013      0.7513275
     53.5180016      0.7489620
     53.6413994      0.7466035
     53.7650986      0.7442518
     53.8889999      0.7419093
     54.0131989      0.7395737
     54.1376991      0.7372457
     54.2625008      0.7349243
     54.3875999      0.7326103
     54.5130005      0.7303029
     54.6386986      0.7280033
     54.7645988      0.7257122
     54.8908997      0.7234264
     55.0173988      0.7211488
     55.1441994      0.7188792
     55.2714005      0.7166142
     55.3987999      0.7143580
     55.5265007      0.7121092
     55.6544991      0.7098669
     55.7827988      0.7076316
     55.9113998      0.7054040
     56.0401993      0.7031845
     56.1693993      0.7009700
     56.2989006      0.6987631
     56.4286995      0.6965626
     56.5587997      0.6943691
     56.6892014      0.6921824
     56.8198013      0.6900045
     56.9508018      0.6878316
     57.0820999      0.6856660
     57.2136993      0.6835066
     57.3456001      0.6813545
     57.4777985      0.6792092
     57.6102982      0.6770704
     57.7430992      0.6749390
     57.8762016      0.6728139
     58.0096016      0.6706961
     58.1432991      0.6685848
     58.2774010      0.6664786
     58.4117012      0.6634243
     58.5463982      0.6600768
     58.6814003      0.6567463
     58.8166008      0.6534353
     58.9522018      0.6501385
     59.0881004      0.6468594
     59.2243004      0.6435966
     59.3608017      0.6403509
     59.4976997      0.6371188
     59.6348000      0.6339070
     59.7723007      0.6307084
     59.9100990      0.6275268
     60.0481987      0.6243616
     60.1865997      0.6212128
     60.3254013      0.6180779
     60.4645004      0.6149593
     60.6038017      0.6118588
     60.7434998      0.6087728
     60.8835983      0.6057002
     61.0238991      0.6026463
     61.1646004      0.5996059
     61.3055992      0.5965812
     61.4468994      0.5935724
     61.5886002      0.5905770
     61.7304993      0.5875996
     61.8727989      0.5846359
     62.0154991      0.5816852
     62.1584015      0.5787522
     62.3017006      0.5758327
     62.4453011      0.5729282
     62.5892982      0.5700374
     62.7336006      0.5671615
     62.8782005      0.5643012
     63.0232010      0.5614535
     63.1683998      0.5586228
     63.3139992      0.5558056
     63.4599991      0.5530007
     63.6063004      0.5502111
     63.7528992      0.5474367
     63.8998985      0.5446743
     64.0472031      0.5419267
     64.1948013      0.5391939
     64.3427963      0.5364740
     64.4910965      0.5337684
     64.6398010      0.5310752
     64.7888031      0.5283965
     64.9382019      0.5257303
     65.0878983      0.5230782
     65.2378998      0.5204405
     65.3882980      0.5178152
     65.5390015      0.5152035
     65.6901016      0.5126047
     65.8415985      0.5100175
     65.9933014      0.5074463
     66.1455002      0.5048856
     66.2978973      0.5023402
     66.4507980      0.4998049
     66.6039963      0.4972836
     66.7574997      0.4947756
     66.9113998      0.4922797
     67.0655975      0.4897973
     67.2201996      0.4873264
     67.3751984      0.4848679
     67.5305023      0.4824223
     67.6862030      0.4799884
     67.8422012      0.4775676
     67.9985962      0.4751585
     68.1554031      0.4727610
     68.3125000      0.4703764
     68.4699020      0.4680050
     68.6278000      0.4656433
     68.7860031      0.4632944
     68.9446030      0.4609570
     69.1035004      0.4586322
     69.2628021      0.4563186
     69.4225006      0.4540164
     69.5824966      0.4517270
     69.7428970      0.4494482
     69.9037018      0.4471807
     70.0647964      0.4449257
     70.2263031      0.4426816
     70.3881989      0.4404484
     70.5504990      0.4382259
     70.7130966      0.4360162
     70.8760986      0.4338170
     71.0394974      0.4316282
     71.2033005      0.4294507
     71.3674011      0.4272847
     71.5319977      0.4251286
     71.6968994      0.4226579
     71.8620987      0.4199115
     72.0278015      0.4171810
     72.1938019      0.4144701
     72.3602982      0.4117743
     72.5270996      0.4090978
     72.6941986      0.4064399
     72.8618011      0.4037978
     73.0298004      0.4011721
     73.1980972      0.3985651
     73.3668976      0.3959731
     73.5360031      0.3933997
     73.7054977      0.3908429
     73.8753967      0.3883020
     74.0457001      0.3857781
     74.2164001      0.3832702
     74.3874969      0.3807782
     74.5589981      0.3783030
     74.7309036      0.3758434
     74.9030991      0.3734012
     75.0757980      0.3709735
     75.2489014      0.3685616
     75.4223022      0.3661665
     75.5961990      0.3637859
     75.7705002      0.3614207
     75.9451981      0.3590709
     76.1202011      0.3567378
     76.2957001      0.3544184
     76.4716034      0.3521141
     76.6479034      0.3498251
     76.8246002      0.3475509
     77.0016022      0.3452928
     77.1791992      0.3430471
     77.3571014      0.3408173
     77.5354004      0.3386022
     77.7141037      0.3364016
     77.8933029      0.3342142
     78.0728989      0.3320413
     78.2528000      0.3298838
     78.4331970      0.3277392
     78.6139984      0.3256089
     78.7953033      0.3234912
     78.9768982      0.3213890
     79.1589966      0.3192992
     79.3414001      0.3172244
     79.5242996      0.3151625
     79.7077026      0.3131127
     79.8914032      0.3110780
     80.0755997      0.3090554
     80.2602005      0.3070464
     80.4451981      0.3050505
     80.6306000      0.3030682
     80.8164978      0.3010977
     81.0028000      0.2991403
     81.1894989      0.2971961
     81.3767014      0.2952639
     81.5643005      0.2933445
     81.7522964      0.2914380
     81.9408035      0.2895429
     82.1296997      0.2876606
     82.3190002      0.2857911
     82.5087967      0.2839330
     82.6989975      0.2820871
     82.8896027      0.2802538
     83.0807037      0.2784320
     83.2722015      0.2766221
     83.4642029      0.2748236
     83.6566010      0.2730370
     83.8494034      0.2712627
     84.0427017      0.2694993
     84.2363968      0.2677477
     84.4306030      0.2660072
     84.6252975      0.2642772
     84.8203964      0.2625593
     85.0158997      0.2608526
     85.2118988      0.2591569
     85.4083023      0.2574725
     85.6052017      0.2557987
     85.8024979      0.2541362
     86.0002975      0.2524841
     86.1986008      0.2508424
     86.3973007      0.2492119
     86.5963974      0.2475924
     86.7960968      0.2459825
     86.9962006      0.2443832
     87.1967010      0.2427951
     87.3976974      0.2412169
     87.5991974      0.2396486
     87.8011017      0.2380911
     88.0035019      0.2365045
     88.2063980      0.2348444
     88.4096985      0.2331960
     88.6135025      0.2315592
     88.8178024      0.2299335
     89.0225983      0.2283190
     89.2277985      0.2267167
     89.4335022      0.2251252
     89.6396027      0.2235452
     89.8462982      0.2219759
     90.0533981      0.2204178
     90.2610016      0.2188705
     90.4691010      0.2173339
     90.6775970      0.2158089
     90.8865967      0.2142940
     91.0961990      0.2127892
     91.3060989      0.2112964
     91.5166016      0.2098132
     91.7276001      0.2083402
     91.9390030      0.2068780
     92.1510010      0.2054254
     92.3634033      0.2039838
     92.5763016      0.2025520
     92.7898026      0.2011296
     93.0037003      0.1997177
     93.2181015      0.1983157
     93.4329987      0.1969238
     93.6483002      0.1955419
     93.8641968      0.1941693
     94.0805969      0.1928063
     94.2975006      0.1914527
     94.5149002      0.1901087
     94.7326965      0.1887746
     94.9511032      0.1874495
     95.1699982      0.1861335
     95.3893967      0.1848269
     95.6092987      0.1835296
     95.8296967      0.1822413
     96.0505981      0.1809621
     96.2720032      0.1796920
     96.4938965      0.1784309
     96.7164001      0.1771781
     96.9393005      0.1759346
     97.1628036      0.1746994
     97.3868027      0.1734731
     97.6112976      0.1722555
     97.8363037      0.1710463
     98.0617981      0.1698458
     98.2879028      0.1686534
     98.5145035      0.1674694
     98.7416000      0.1662939
     98.9692001      0.1651267
     99.1973038      0.1639679
     99.4260025      0.1628169
     99.6551971      0.1616739
     99.8849030      0.1605393
    100.1149979      0.1594133
    100.3460007      0.1582930
    100.5770035      0.1571836
    100.8089981      0.1560795
    101.0419998      0.1549809
    101.2740021      0.1538975
    101.5080032      0.1528147
    101.7419968      0.1517422
    101.9769974      0.1506748
    102.2119980      0.1496174
    102.4469986      0.1485701
    102.6829987      0.1475280
    102.9199982      0.1464910
    103.1569977      0.1454638
    103.3949966      0.1444421
    103.6330032      0.1434294
    103.8720016      0.1424222
    104.1119995      0.1414202
    104.3519974      0.1404276
    104.5920029      0.1394440
    104.8330002      0.1384658
    105.0749969      0.1374925
    105.3170013      0.1365281
    105.5599976      0.1355692
    105.8040009      0.1346149
    106.0469971      0.1336734
    106.2919998      0.1327329
    106.5370026      0.1318016
    106.7829971      0.1308747
    107.0289993      0.1299568
    107.2750015      0.1290472
    107.5230026      0.1281389
    107.7710037      0.1272388
    108.0189972      0.1263416
    108.2679977      0.1253815
    108.5179977      0.1244272
    108.7679977      0.1234822
    109.0179977      0.1225466
    109.2699966      0.1216127
    109.5220032      0.1206882
    109.7740021      0.1197729
    110.0270004      0.1188627
    110.2809982      0.1179583
    110.5350037      0.1170626
    110.7900009      0.1161725
    111.0449982      0.1152909
    111.3010025      0.1144149
    111.5579987      0.1135441
    111.8150024      0.1126817
    112.0729980      0.1118247
    112.3310013      0.1109759
    112.5899963      0.1101325
    112.8499985      0.1092940
    113.1100006      0.1084642
    113.3710022      0.1076390
    113.6320038      0.1068220
    113.8939972      0.1060101
    114.1559982      0.1052063
    114.4199982      0.1044042
    114.6829987      0.1036132
    114.9479980      0.1028240
    115.2129974      0.1020425
    115.4779968      0.1012687
    115.7440033      0.1004998
    116.0110016      0.0997356
    116.2789993      0.0989762
    116.5469971      0.0982240
    116.8150024      0.0974794
    117.0849991      0.0967368
    117.3550034      0.0960014
    117.6250000      0.0952733
    117.8960037      0.0945497
    118.1679993      0.0938305
    118.4400024      0.0931186
    118.7129974      0.0924112
    118.9869995      0.0917080
    119.2610016      0.0910118
    119.5360031      0.0903201
    119.8119965      0.0896326
    120.0879974      0.0889520
    120.3649979      0.0882756
    120.6419983      0.0876058
    120.9209976      0.0869381
    121.1989975      0.0862792
    121.4789963      0.0856220
    121.7590027      0.0849716
    122.0390015      0.0843273
    122.3209991      0.0836850
    122.6029968      0.0830491
    122.8850021      0.0824194
    123.1689987      0.0817915
    123.4530029      0.0811696
    123.7369995      0.0805542
    124.0220032      0.0799425
    124.3079987      0.0793348
    124.5950012      0.0787309
    124.8820038      0.0781331
    125.1699982      0.0775391
    125.4580002      0.0769511
    125.7480011      0.0763647
    126.0380020      0.0757841
    126.3280029      0.0752094
    126.6190033      0.0746381
    126.9110031      0.0740709
    127.2040024      0.0735071
    127.4970016      0.0729490
    127.7910004      0.0723944
    128.0859985      0.0718435
    128.3809967      0.0712981
    128.6770020      0.0707562
    128.9730072      0.0702196
    129.2709961      0.0696849
    129.5690002      0.0691552
    129.8670044      0.0686308
    130.1670074      0.0681082
    130.4669952      0.0675908
    130.7680054      0.0670768
    131.0690002      0.0665678
    131.3710022      0.0660622
    131.6739960      0.0655600
    131.9779968      0.0650610
    132.2819977      0.0645670
    132.5870056      0.0640762
    132.8919983      0.0635134
    133.1990051      0.0629498
    133.5059967      0.0623926
    133.8139954      0.0618397
    134.1219940      0.0612929
    134.4309998      0.0607505
    134.7409973      0.0602125
    135.0520020      0.0596786
    135.3630066      0.0591507
    135.6750031      0.0586270
    135.9880066      0.0581075
    136.3009949      0.0575937
    136.6150055      0.0570842
    136.9299927      0.0565785
    137.2460022      0.0560769
    137.5619965      0.0555810
    137.8800049      0.0550875
    138.1970062      0.0546011
    138.5160065      0.0541169
    138.8350067      0.0536382
    139.1549988      0.0531633
    139.4759979      0.0526923
    139.7980042      0.0522251
    140.1199951      0.0517630
    140.4429932      0.0513047
    140.7669983      0.0508500
    141.0910034      0.0504004
    141.4160004      0.0499545
    141.7420044      0.0495122
    142.0690002      0.0490734
    142.3970032      0.0486383
    142.7250061      0.0482079
    143.0540009      0.0477811
    143.3840027      0.0473577
    143.7140045      0.0469390
    144.0460052      0.0465225
    144.3780060      0.0461106
    144.7100067      0.0457033
    145.0440063      0.0452982
    145.3780060      0.0448975
    145.7140045      0.0444989
    146.0489960      0.0441060
    146.3860016      0.0437151
    146.7239990      0.0433274
    147.0619965      0.0429439
    147.4010010      0.0425637
    147.7409973      0.0421866
    148.0809937      0.0418137
    148.4230042      0.0414428
    148.7649994      0.0410759
    149.1080017      0.0407121
    149.4510040      0.0403524
    149.7960052      0.0399946
    150.1410065      0.0396408
    150.4869995      0.0392899
    150.8339996      0.0389419
    151.1820068      0.0385968
    151.5299988      0.0382555
    151.8800049      0.0379161
    152.2299957      0.0375805
    152.5809937      0.0372476
    152.9329987      0.0369176
    153.2850037      0.0365912
    153.6390076      0.0362666
    153.9929962      0.0359457
    154.3480072      0.0356273
    154.7030029      0.0353126
    155.0599976      0.0349996
    155.4179993      0.0346892
    155.7760010      0.0343823
    156.1349945      0.0340779
    156.4949951      0.0337761
    156.8560028      0.0334769
    157.2169952      0.0331809
    157.5800018      0.0328866
    157.9429932      0.0325956
    158.3070068      0.0323071
    158.6719971      0.0320210
    159.0379944      0.0317373
    159.4040070      0.0314567
    159.7720032      0.0311777
    160.1399994      0.0309020
    160.5090027      0.0306284
    160.8789978      0.0303572
    161.2500000      0.0300883
    161.6219940      0.0298217
    161.9940033      0.0295581
    162.3679962      0.0292959
    162.7420044      0.0290367
    163.1170044      0.0287865
    163.4929962      0.0285432
    163.8699951      0.0283018
    164.2480011      0.0280624
    164.6269989      0.0278249
    165.0059967      0.0275900
    165.3869934      0.0273564
    165.7680054      0.0271253
    166.1499939      0.0268961
    166.5330048      0.0266687
    166.9170074      0.0264432
    167.3020020      0.0262196
    167.6869965      0.0259983
    168.0740051      0.0257783
    168.4609985      0.0255606
    168.8500061      0.0253442
    169.2389984      0.0251301
    169.6289978      0.0249177
    170.0200043      0.0247071
    170.4120026      0.0244982
    170.8049927      0.0242910
    171.1990051      0.0240856
    171.5930023      0.0238823
    171.9889984      0.0236802
    172.3849945      0.0234802
    172.7830048      0.0232815
    173.1809998      0.0230848
    173.5800018      0.0228898
    173.9799957      0.0226963
    174.3809967      0.0225045
    174.7830048      0.0223143
    175.1860046      0.0221256
    175.5899963      0.0219385
    175.9949951      0.0217529
    176.4010010      0.0215689
    176.8070068      0.0213869
    177.2149963      0.0212059
    177.6230011      0.0210268
    178.0330048      0.0208489
    178.4429932      0.0206728
    178.8549957      0.0204978
    179.2669983      0.0203246
    179.6799927      0.0201529
    180.0939941      0.0199827
    180.5090027      0.0198138
    180.9259949      0.0196460
    181.3430023      0.0194799
    181.7610016      0.0193152
    182.1799927      0.0191520
    182.6000061      0.0189900
    183.0209961      0.0188295
    183.4429932      0.0186703
    183.8650055      0.0185128
    184.2890015      0.0183563
    184.7140045      0.0182010
    185.1399994      0.0180471
    185.5670013      0.0178944
    185.9940033      0.0177434
    186.4230042      0.0175934
    186.8529968      0.0174446
    187.2839966      0.0172970
    187.7149963      0.0171510
    188.1479950      0.0170060
    188.5820007      0.0168621
    189.0169983      0.0167195
    189.4519958      0.0165784
    189.8890076      0.0164381
    190.3269958      0.0162991
    190.7660065      0.0161613
    191.2050018      0.0160249
    191.6459961      0.0158893
    192.0879974      0.0157550
    192.5310059      0.0156217
    192.9750061      0.0154896
    193.4190063      0.0153589
    193.8650055      0.0152290
